NAME,MODEL,DATE,EPOCH,EPSILON,AVERAGE LOSS,AVERAGE RETURN,PATH
202291716x7200,dqn_6x7,2022-09-17 02:42:00.433637,12,0.4172250388671733,64.21668243408203,22.86937522888184,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 02:46:14.954632,13,0.3913340927572502,59.03606414794922,23.36937522888184,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 02:50:28.643224,14,0.3670498121827585,60.05286407470703,23.31437492370605,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 02:54:44.004648,15,0.3442724953355147,60.733036041259766,23.122499465942383,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 02:59:03.620946,16,0.3229086274141116,56.75762176513672,24.184999465942383,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:03:24.985767,17,0.3028704966885258,52.59379577636719,24.606874465942383,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:07:45.901678,18,0.2840758343898791,53.6933708190918,24.410625457763672,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:12:10.753373,19,0.2664474769468798,52.088863372802734,24.67124938964844,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:16:34.068297,20,0.24991304918222,59.47832107543945,24.53062438964844,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:21:00.004949,21,0.2344046671682552,52.09995269775391,25.0,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:25:24.525115,22,0.2198586595220078,56.58584213256836,24.70249938964844,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:29:52.694501,23,0.2062153059952401,54.644718170166016,25.403125762939453,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:34:22.147496,24,0.1934185922863492,51.75917053222656,25.75124931335449,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:38:52.322494,25,0.1814159800674375,52.533199310302734,26.05500030517578,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:43:24.922524,26,0.1701581912823779,46.76764678955078,26.11312484741211,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:47:57.867222,27,0.1595990058302877,55.07242202758789,26.11874961853028,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:52:29.118229,28,0.1496950718037759,49.56280517578125,26.426250457763672,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 03:57:03.534124,29,0.1404057275028781,48.30462646484375,26.07437515258789,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:01:39.401135,30,0.1316928344939355,51.26739883422852,26.513750076293945,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:06:12.664369,31,0.1235206210280246,51.43779373168945,26.28125,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:10:48.751339,32,0.1158555351760728,50.090606689453125,26.8125,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:15:20.350203,33,0.1086661070776912,49.49042892456055,25.84000015258789,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:19:51.816516,34,0.1019228197381714,48.46531677246094,26.01625061035156,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:24:27.674879,35,0.0955979878431889,49.7380485534668,26.11750030517578,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:29:02.656678,36,0.1,44.654747009277344,26.36000061035156,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:33:38.942857,37,0.1,50.84315490722656,26.388750076293945,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:38:17.914044,38,0.1,48.544620513916016,26.15812492370605,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:42:53.157734,39,0.1,48.64194107055664,26.092500686645508,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:47:29.498123,40,0.1,49.74497604370117,26.309375762939453,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:52:04.902782,41,0.1,48.30670166015625,26.084375381469727,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 04:56:43.573942,42,0.1,49.74566650390625,26.2393741607666,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 05:01:24.994578,43,0.1,50.761077880859375,26.316875457763672,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 05:06:02.196418,44,0.1,49.05510330200195,26.153125762939453,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 05:10:35.781658,45,0.1,50.25129699707031,26.003124237060547,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 05:15:08.920386,46,0.1,50.245059967041016,25.917499542236328,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 05:19:44.907927,47,0.1,52.127662658691406,26.483125686645508,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 05:24:20.265538,48,0.1,50.323673248291016,25.803749084472656,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 05:28:57.559397,49,0.1,51.6978759765625,26.434375762939453,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 05:33:33.196931,50,0.1,49.7512092590332,26.060625076293945,./weights/6by7_51epochs.h5
202291716x7200,dqn_6x7,2022-09-17 06:20:04.882203,51,0.1,45.83639144897461,25.903125762939453,./weights/6by7_51epochs.h5
